ts,longitude,latitude
2000-01-12 03:50:29+01:00,-6.963071972575869,38.92411716279805
2000-01-12 03:50:39+01:00,-6.962910688579431,38.9240711667476
2000-01-12 03:50:49+01:00,-6.962736412089934,38.92405577809556
2000-01-12 03:50:59+01:00,-6.9625897493752245,38.92409620003147
2000-01-12 03:51:09+01:00,-6.9624079452477785,38.92412557130057
2000-01-12 03:51:19+01:00,-6.961774142417996,38.92334859607272
2000-01-12 03:51:29+01:00,-6.961545265695215,38.92337833222577
2000-01-12 03:51:39+01:00,-6.9613877078270106,38.92345977398842
2000-01-12 03:51:49+01:00,-6.961248715987065,38.92350579069282
2000-01-12 03:51:59+01:00,-6.961229852870198,38.92350372793533
2000-01-12 03:52:09+01:00,-6.961264410519077,38.92351639573082
2000-01-12 03:52:19+01:00,-6.961303380997596,38.92354572812856
2000-01-12 03:52:29+01:00,-6.961297405199409,38.92356471695779
2000-01-12 03:52:39+01:00,-6.961313590515871,38.92359968657045
2000-01-12 03:52:49+01:00,-6.9614268525007255,38.923691732755
2000-01-12 03:52:59+01:00,-6.9614977335196295,38.92373828591261
2000-01-12 03:53:09+01:00,-6.961514414598304,38.92375946867329
2000-01-12 03:53:19+01:00,-6.961676327344256,38.92379216425651
2000-01-12 03:53:29+01:00,-6.961690556734872,38.92380920712649
2000-01-12 03:56:09+01:00,-6.961176226463525,38.92318552069479
2000-01-12 03:56:19+01:00,-6.961089930851374,38.92315195689781
2000-01-12 03:57:09+01:00,-6.961121960006727,38.92320036770054
2000-01-12 03:57:19+01:00,-6.961129916843352,38.923239496585175
2000-01-12 03:57:29+01:00,-6.961170416880683,38.923229074239536
2000-01-12 03:57:49+01:00,-6.961185427097711,38.92322824542483
2000-01-12 03:58:19+01:00,-6.961125818642183,38.92316519763072
2000-01-12 03:58:49+01:00,-6.961175379554645,38.92319065764112
2000-01-12 03:59:09+01:00,-6.961039041519476,38.92329580268497
2000-01-12 03:59:19+01:00,-6.961090741423743,38.92334414280997
2000-01-12 03:59:29+01:00,-6.96112443082509,38.92336241840696
2000-01-12 03:59:39+01:00,-6.961253678774722,38.92333061552558
2000-01-12 03:59:49+01:00,-6.961291984406016,38.92329614071083
2000-01-12 03:59:59+01:00,-6.96128810814895,38.92329835436351
2000-01-12 04:00:09+01:00,-6.9612469166880855,38.92328151786619
2000-01-12 04:00:19+01:00,-6.9611969583222,38.92328583546777
2000-01-12 04:00:29+01:00,-6.961012825930143,38.92338710912571
2000-01-12 04:00:39+01:00,-6.961009268827151,38.92351986273436
2000-01-12 04:00:49+01:00,-6.961098833733593,38.92344204120029
2000-01-12 04:00:59+01:00,-6.961131649326273,38.923412152606645
2000-01-12 04:01:09+01:00,-6.961252205768984,38.92341655705733
2000-01-12 04:01:19+01:00,-6.961251496369649,38.92340551679742
2000-01-12 04:01:29+01:00,-6.961256347946972,38.923349750565926
2000-01-12 04:01:39+01:00,-6.9613825968457785,38.92331102086743
2000-01-12 04:01:49+01:00,-6.961322666923482,38.92335018570164
2000-01-12 04:02:19+01:00,-6.961208299526769,38.92336908258647
2000-01-12 04:02:39+01:00,-6.961189423020164,38.92343692080917
2000-01-12 04:02:59+01:00,-6.96159749548577,38.9234005608553
2000-01-12 04:03:09+01:00,-6.961624078565503,38.92340683371078
2000-01-12 04:03:19+01:00,-6.961658360486105,38.92338711225812
2000-01-12 04:03:59+01:00,-6.961570508683041,38.92334971938753
2000-01-12 04:04:09+01:00,-6.961535595340709,38.92333436729076
2000-01-12 04:04:29+01:00,-6.9612032973223705,38.92334273793583
2000-01-12 04:04:39+01:00,-6.961221820836081,38.92331609045246
2000-01-12 04:04:49+01:00,-6.961295110809196,38.92334488495278
2000-01-12 04:04:59+01:00,-6.961221028391709,38.92334845315403
2000-01-12 04:05:29+01:00,-6.961229650267672,38.923301226341565
2000-01-12 04:05:39+01:00,-6.961254799701975,38.923288220590855
2000-01-12 04:05:49+01:00,-6.961299410717807,38.92328342526375
2000-01-12 04:06:49+01:00,-6.961227698805104,38.92342551259152
2000-01-12 04:06:59+01:00,-6.9612349960890745,38.92335078938342
2000-01-12 04:07:09+01:00,-6.9612220271981045,38.92334434773133
2000-01-12 04:07:19+01:00,-6.961151209751046,38.92338312035088
2000-01-12 04:10:49+01:00,-6.9612609121335325,38.92353308807713
2000-01-12 04:10:59+01:00,-6.961283333417962,38.92352178230379
2000-01-12 04:11:09+01:00,-6.961310599690551,38.92351250083343
2000-01-12 04:11:19+01:00,-6.961310262330146,38.9235068101572
2000-01-12 04:11:29+01:00,-6.961183921712953,38.9233766213135
2000-01-12 04:11:39+01:00,-6.961162959575469,38.92336320626338
2000-01-12 04:12:09+01:00,-6.961163993613655,38.92351573462346
2000-01-12 04:12:19+01:00,-6.960927568081282,38.92368505410509
2000-01-12 04:12:29+01:00,-6.960771601279661,38.92377213141378
2000-01-12 04:12:39+01:00,-6.960636803616668,38.92384853221845
2000-01-12 04:12:49+01:00,-6.960530945486967,38.92399070069808
2000-01-12 04:12:59+01:00,-6.96042857329158,38.92402200058293
2000-01-12 04:13:09+01:00,-6.960338928770358,38.92412023027279
2000-01-12 04:13:19+01:00,-6.960227838891703,38.92423355746197
2000-01-12 04:13:29+01:00,-6.960224276105376,38.924409068260566
2000-01-12 04:13:39+01:00,-6.960175863605504,38.924561824975456
2000-01-12 04:13:49+01:00,-6.960067727116506,38.92460272663443
2000-01-12 04:13:59+01:00,-6.9600049552982695,38.92473647634783
2000-01-12 04:14:09+01:00,-6.959869072715271,38.92474671867872
2000-01-12 04:14:19+01:00,-6.959696582808499,38.92482391562368
2000-01-12 04:14:29+01:00,-6.959530783269407,38.92476550387829
2000-01-12 04:14:39+01:00,-6.959344938237092,38.924697738445154
2000-01-12 04:14:49+01:00,-6.9591760599751,38.92475713875325
2000-01-12 04:14:59+01:00,-6.959032593276705,38.92487894091644
2000-01-12 04:15:09+01:00,-6.959004103981748,38.925113324771466
2000-01-12 04:15:19+01:00,-6.958906450509987,38.92527788570294
2000-01-12 04:15:29+01:00,-6.958795390339506,38.92532091214225
2000-01-12 04:15:39+01:00,-6.958705559081898,38.92541442771417
2000-01-12 04:15:49+01:00,-6.958514159800087,38.92546525977915
2000-01-12 04:15:59+01:00,-6.95842403080866,38.92558435160115
2000-01-12 04:16:09+01:00,-6.958352694798428,38.925616537452086
2000-01-12 04:16:19+01:00,-6.958014794402943,38.925280870600936
2000-01-12 04:16:25+01:00,-6.9579798351733615,38.925174556104096
2000-01-12 04:16:29+01:00,-6.957925682512789,38.92536764752596
2000-01-12 04:16:39+01:00,-6.9578395622168605,38.92556134354432
2000-01-12 04:16:49+01:00,-6.957748164053887,38.925711944011766
2000-01-12 04:16:59+01:00,-6.957676078832412,38.92576795623657
2000-01-12 04:17:09+01:00,-6.957516615407314,38.92585786344429
2000-01-12 04:17:19+01:00,-6.957200961144931,38.92556973592086
2000-01-12 04:18:09+01:00,-6.95716074318803,38.92555301655511
2000-01-12 04:18:39+01:00,-6.957128699592969,38.92553619254265
2000-01-12 04:18:49+01:00,-6.9570440077051305,38.92555489962834
2000-01-12 04:18:59+01:00,-6.956915687825096,38.92556842205892
2000-01-12 04:19:09+01:00,-6.956788719775075,38.92557336278578
2000-01-12 04:19:19+01:00,-6.956652081146856,38.92560877876767
2000-01-12 04:19:29+01:00,-6.95663011100443,38.92570134088004
2000-01-12 04:19:39+01:00,-6.956557914492223,38.92564498186136
2000-01-12 04:19:49+01:00,-6.956497715684937,38.92557195563897
2000-01-12 04:19:59+01:00,-6.956201851198872,38.925395076045945
2000-01-12 04:20:59+01:00,-6.9561083749327866,38.92541462321184
2000-01-12 04:21:19+01:00,-6.956065796248832,38.92539922090447
2000-01-12 04:21:29+01:00,-6.955979424517532,38.92531615756858
2000-01-12 04:22:29+01:00,-6.956070238978258,38.925244188509
2000-01-12 04:22:39+01:00,-6.956167188662818,38.92528502030184
2000-01-12 04:22:49+01:00,-6.9560430026197375,38.92522955691008
2000-01-12 04:22:59+01:00,-6.956035191824177,38.92517782552227
2000-01-12 04:23:09+01:00,-6.955944589323965,38.92503893850246
2000-01-12 04:23:19+01:00,-6.955910369522675,38.92494318927547
2000-01-12 04:23:29+01:00,-6.9559185413197,38.92490466239413
2000-01-12 04:23:39+01:00,-6.9558872176064215,38.92487666159517
2000-01-12 04:23:49+01:00,-6.9559156967269935,38.92487385490472
2000-01-12 04:24:39+01:00,-6.955926957080119,38.92489326986732
2000-01-12 04:24:59+01:00,-6.955870948900014,38.92495197135867
2000-01-12 04:25:09+01:00,-6.955826375182461,38.9249969662131
2000-01-12 04:25:19+01:00,-6.955672609523547,38.92505205946663
2000-01-12 04:25:29+01:00,-6.955544905311388,38.92513411025024
2000-01-12 04:25:39+01:00,-6.955389901022784,38.9251781311448
2000-01-12 04:25:59+01:00,-6.955238054121353,38.92526639134447
2000-01-12 04:26:09+01:00,-6.955225942204822,38.925262507568455
2000-01-12 04:26:19+01:00,-6.955095502859367,38.92530119265111
2000-01-12 04:26:29+01:00,-6.954927702803217,38.92537526548762
2000-01-12 04:26:39+01:00,-6.95483755748452,38.925406615698
2000-01-12 04:26:49+01:00,-6.95477091901095,38.92545906772713
2000-01-12 04:27:59+01:00,-6.954652769612025,38.92552886331116
2000-01-12 04:28:09+01:00,-6.954652766781744,38.92552887573805
2000-01-12 04:29:19+01:00,-6.954602261067074,38.92555774632199
2000-01-12 04:29:39+01:00,-6.954593632772993,38.92551696796804
2000-01-12 04:29:49+01:00,-6.954551563349686,38.92551159581839
2000-01-12 04:29:59+01:00,-6.954492984490512,38.92552536551948
2000-01-12 04:30:39+01:00,-6.954336463973376,38.925577892734005
2000-01-12 04:30:49+01:00,-6.954266024584187,38.92559410352027
2000-01-12 04:30:59+01:00,-6.954166817091605,38.92563749703901
2000-01-12 04:31:09+01:00,-6.954062041940984,38.92568270038088
2000-01-12 04:31:19+01:00,-6.954027201080439,38.92570018372928
2000-01-12 04:31:59+01:00,-6.953831190467464,38.92576175839788
2000-01-12 04:32:19+01:00,-6.9537745252559136,38.92579210366278
2000-01-12 04:32:39+01:00,-6.953704960306053,38.925831108239656
2000-01-12 04:33:09+01:00,-6.953510226785114,38.92590757943329
2000-01-12 04:33:29+01:00,-6.953447809865528,38.92594607378719
2000-01-12 04:33:39+01:00,-6.953411110424186,38.92595773418928
2000-01-12 04:34:09+01:00,-6.953195754413314,38.92608590425664
2000-01-12 04:34:49+01:00,-6.953100912344923,38.92620575860527
2000-01-12 04:36:39+01:00,-6.95296602019421,38.92628490324556
2000-01-12 04:36:49+01:00,-6.952862076040881,38.9262471473973
2000-01-12 04:36:59+01:00,-6.952820757047649,38.926249543498976
2000-01-12 04:37:09+01:00,-6.9527824086276375,38.92623229858248
2000-01-12 04:37:19+01:00,-6.952790987879959,38.92621849614257
2000-01-12 04:37:29+01:00,-6.952777142113464,38.926223637788766
2000-01-12 04:37:39+01:00,-6.952740127914937,38.92623872773556
2000-01-12 04:37:49+01:00,-6.952564361353365,38.9262411692601
2000-01-12 04:37:59+01:00,-6.95243840551351,38.92627065406567
2000-01-12 04:38:09+01:00,-6.952332832088337,38.92626378649806
2000-01-12 04:38:19+01:00,-6.952181431080464,38.92632508714646
2000-01-12 04:38:29+01:00,-6.952016357431981,38.92641999630148
2000-01-12 04:38:39+01:00,-6.951841915754198,38.92645815302492
2000-01-12 04:38:49+01:00,-6.951694633186332,38.92648042694022
2000-01-12 04:38:59+01:00,-6.951613088239512,38.926458887437626
2000-01-12 04:39:09+01:00,-6.951510030015199,38.92644184896383
2000-01-12 04:39:19+01:00,-6.951455004743538,38.92640710874266
2000-01-12 04:39:29+01:00,-6.951390474686268,38.926316821579086
2000-01-12 04:39:39+01:00,-6.951225941586078,38.926227342576766
2000-01-12 04:39:49+01:00,-6.9511222168004725,38.926141385181936
2000-01-12 04:39:59+01:00,-6.951010609391052,38.92605812019672
2000-01-12 04:40:09+01:00,-6.950865666618571,38.92577813182304
2000-01-12 04:40:19+01:00,-6.950621128970703,38.925878387043504
2000-01-12 04:40:29+01:00,-6.950611620295702,38.92592153497155
2000-01-12 04:40:39+01:00,-6.9505844434750585,38.92592126026755
2000-01-12 04:41:29+01:00,-6.950622247805704,38.92594117338085
2000-01-12 04:41:39+01:00,-6.950631265019302,38.92596561651195
2000-01-12 04:41:49+01:00,-6.950645276748397,38.92597926442649
2000-01-12 04:42:09+01:00,-6.950647440827257,38.926004463179865
2000-01-12 04:42:19+01:00,-6.950647419974956,38.92600446041525
2000-01-12 04:42:59+01:00,-6.950638094414368,38.92604001571828
2000-01-12 04:43:09+01:00,-6.950632395344255,38.92605239453394
2000-01-12 04:44:29+01:00,-6.950627631965643,38.92613053103096
2000-01-12 04:44:39+01:00,-6.950630560606889,38.92612578588727
2000-01-12 04:45:19+01:00,-6.950630847361485,38.92606984265724
2000-01-12 04:45:29+01:00,-6.950638039078485,38.92607033528797
2000-01-12 04:45:49+01:00,-6.9504085208336805,38.92603734489495
2000-01-12 04:45:59+01:00,-6.950367938970013,38.926040464613095
2000-01-12 04:46:09+01:00,-6.950245772346164,38.925965969100005
2000-01-12 04:46:19+01:00,-6.949972269603215,38.92603607389359
2000-01-12 04:46:29+01:00,-6.949831138901841,38.92606290906246
2000-01-12 04:46:59+01:00,-6.949792935826856,38.92601193765885
2000-01-12 04:47:09+01:00,-6.949723359205323,38.92598448317334
2000-01-12 04:47:19+01:00,-6.9496369410850285,38.925917146610885
2000-01-12 04:48:19+01:00,-6.949595635612859,38.92582143262234
2000-01-12 04:48:29+01:00,-6.949590327592023,38.92571349136183
2000-01-12 04:48:39+01:00,-6.949590229263493,38.92558400487024
2000-01-12 04:48:49+01:00,-6.949573596602473,38.92544421013143
2000-01-12 04:48:59+01:00,-6.949582568855837,38.92531752662751
2000-01-12 04:49:09+01:00,-6.949568245437487,38.92517711658465
2000-01-12 04:49:19+01:00,-6.949566906022361,38.925037608842295
2000-01-12 04:49:29+01:00,-6.949574935380493,38.9249130791836
2000-01-12 04:49:39+01:00,-6.949560085114851,38.924789497408085
2000-01-12 04:49:49+01:00,-6.949551710361702,38.92467294450519
2000-01-12 04:49:59+01:00,-6.949564377987368,38.92453597261467
2000-01-12 04:50:09+01:00,-6.9495614154513765,38.92442093108231
2000-01-12 04:50:19+01:00,-6.949498101582599,38.92430743827009
2000-01-12 04:50:29+01:00,-6.949322381147342,38.92424992388966
2000-01-12 04:50:39+01:00,-6.949160415247511,38.92423584981478
2000-01-12 04:50:49+01:00,-6.949006770889844,38.924214762731225
2000-01-12 04:50:59+01:00,-6.948841807504705,38.92421723950696
2000-01-12 04:51:09+01:00,-6.948676990573478,38.92421435883054
2000-01-12 04:51:19+01:00,-6.948608390859351,38.92421684860498
2000-01-12 04:51:29+01:00,-6.948595108299547,38.92422593014219
2000-01-12 04:54:59+01:00,-6.9484299962918445,38.92421086148778
2000-01-12 04:55:09+01:00,-6.948267899120917,38.92420782851725
2000-01-12 04:55:19+01:00,-6.948109907338852,38.92420280492918
2000-01-12 04:55:29+01:00,-6.947954155851918,38.92419473698845
2000-01-12 04:55:39+01:00,-6.947795038553168,38.92418701613584
2000-01-12 04:55:49+01:00,-6.947627599497181,38.92418809957375
2000-01-12 04:55:59+01:00,-6.947466502342924,38.92417916827669
2000-01-12 04:56:09+01:00,-6.947393631347482,38.92421162109642
2000-01-12 04:56:19+01:00,-6.947475913263354,38.92422158435806
2000-01-12 04:56:29+01:00,-6.947557809321688,38.92430837963068
2000-01-12 04:56:39+01:00,-6.947640736168946,38.92441082659453
2000-01-12 04:56:49+01:00,-6.9477090199103815,38.92451889747282
2000-01-12 04:56:59+01:00,-6.947754961508993,38.92461462270405
2000-01-12 04:57:09+01:00,-6.947815214895917,38.924721168172105
2000-01-12 04:57:19+01:00,-6.947837746541794,38.92483817561483
2000-01-12 04:57:29+01:00,-6.947850136781347,38.92495528492313
2000-01-12 04:57:39+01:00,-6.947927354605911,38.92506280019676
2000-01-12 04:57:49+01:00,-6.947942734054321,38.925179422841225
2000-01-12 04:57:59+01:00,-6.947977628046286,38.92529063255466
2000-01-12 04:58:09+01:00,-6.9479921137984375,38.92534867384407
2000-01-12 05:02:19+01:00,-6.947963617465304,38.92536814205071
2000-01-12 05:05:49+01:00,-6.947974018933702,38.925378776600574
2000-01-12 05:05:59+01:00,-6.947986057616505,38.92544699041086
2000-01-12 05:06:09+01:00,-6.947972711550107,38.92554844950693
2000-01-12 05:06:19+01:00,-6.947960593587364,38.92566129813667
2000-01-12 05:06:29+01:00,-6.947957524617091,38.92574603200453
2000-01-12 05:06:39+01:00,-6.947926399218533,38.92588393392371
2000-01-12 05:06:49+01:00,-6.947943382037769,38.92594968008108
2000-01-12 05:06:59+01:00,-6.947972760616588,38.92598318525107
2000-01-12 05:07:09+01:00,-6.947991166931594,38.92598716228628
2000-01-12 05:07:19+01:00,-6.948009669267279,38.92599043518302
2000-01-12 05:07:29+01:00,-6.948019255076064,38.92598805801624
2000-01-12 05:07:39+01:00,-6.948029123036629,38.925986422332166
2000-01-12 05:08:09+01:00,-6.9480085483756095,38.9259865869842
2000-01-12 05:08:19+01:00,-6.947983060736089,38.9261401114577
2000-01-12 05:08:29+01:00,-6.947961592430702,38.92624636016502
2000-01-12 05:08:39+01:00,-6.947995030357625,38.92640484089554
2000-01-12 05:08:49+01:00,-6.948041874627879,38.92654897444914
2000-01-12 05:08:59+01:00,-6.948079299823831,38.92668270800496
2000-01-12 05:09:09+01:00,-6.948099227191173,38.926820236926496
2000-01-12 05:09:19+01:00,-6.94812783095768,38.9269389389777
2000-01-12 05:09:29+01:00,-6.948129595767921,38.927077145786
2000-01-12 05:09:39+01:00,-6.948158454307977,38.927224149050254
2000-01-12 05:09:49+01:00,-6.948166953062363,38.927357688483895
2000-01-12 05:09:59+01:00,-6.9481691082948185,38.927477670464405
2000-01-12 05:10:09+01:00,-6.948187155770829,38.9275909191741
2000-01-12 05:10:19+01:00,-6.94821427364476,38.92774411186961
2000-01-12 05:10:29+01:00,-6.94824389152499,38.9278931109899
2000-01-12 05:10:39+01:00,-6.948232937201999,38.92803585652507
2000-01-12 05:10:49+01:00,-6.948245692805487,38.92817877859788
2000-01-12 05:10:59+01:00,-6.948240275133919,38.92831520329442
2000-01-12 05:11:09+01:00,-6.948281739134991,38.92845874679831
2000-01-12 05:11:19+01:00,-6.948301210802627,38.92859434831183
2000-01-12 05:11:29+01:00,-6.948324216109155,38.92870802313988
2000-01-12 05:11:59+01:00,-6.948353892185374,38.928728444049625
2000-01-12 05:12:39+01:00,-6.948373341942795,38.92872867845697
2000-01-12 05:12:49+01:00,-6.948322905635836,38.92869424845033
2000-01-12 05:12:59+01:00,-6.948252981137678,38.92865804019369
2000-01-12 05:13:09+01:00,-6.948125414832656,38.92868687285964
2000-01-12 05:13:19+01:00,-6.94806190880152,38.92876246509127
2000-01-12 05:13:29+01:00,-6.948064740772809,38.9287669115388
2000-01-12 05:15:09+01:00,-6.948009177146379,38.92879418230257
2000-01-12 05:15:49+01:00,-6.948098278373198,38.92878594052733
2000-01-12 05:16:09+01:00,-6.948195616107864,38.92889217282976
2000-01-12 05:16:29+01:00,-6.948200748078438,38.92891593438951
2000-01-12 05:16:49+01:00,-6.948186495210314,38.92893265716688
2000-01-12 05:16:59+01:00,-6.948194521923639,38.92893071346539
2000-01-12 05:18:49+01:00,-6.948121588139011,38.92890082651649
2000-01-12 05:19:19+01:00,-6.948119414274229,38.92889462395349
2000-01-12 05:19:49+01:00,-6.9481329062915576,38.92889876892283
2000-01-12 05:20:39+01:00,-6.94813895212791,38.9289173903208
2000-01-12 05:21:29+01:00,-6.948105404118154,38.92891254382044
2000-01-12 05:21:49+01:00,-6.9481226209408256,38.92891467376778
2000-01-12 05:22:39+01:00,-6.948149184309783,38.92892311273725
2000-01-12 05:22:49+01:00,-6.948139189128058,38.9289076799125
2000-01-12 05:22:59+01:00,-6.948132948472968,38.92888736849824
2000-01-12 05:23:29+01:00,-6.948113760278979,38.92888191755805
2000-01-12 05:23:59+01:00,-6.948072350637983,38.92887810214793
2000-01-12 05:24:09+01:00,-6.9480527533592245,38.92888500145404
2000-01-12 05:24:19+01:00,-6.948108317356254,38.928888454008224
2000-01-12 05:24:29+01:00,-6.948140756014843,38.9289242734916
2000-01-12 05:24:49+01:00,-6.948154955187266,38.928929651578464
2000-01-12 05:24:59+01:00,-6.9481409248467,38.92892551201496
2000-01-12 05:25:19+01:00,-6.948134592026549,38.9289114482431
2000-01-12 05:26:19+01:00,-6.948169249244334,38.9288819293489
2000-01-12 05:26:29+01:00,-6.948183337305504,38.9288783701301
2000-01-12 05:26:49+01:00,-6.948180890633321,38.9288571537764
2000-01-12 05:27:09+01:00,-6.948187400041223,38.92884659832198
2000-01-12 05:27:19+01:00,-6.948186810491022,38.9288530488276
2000-01-12 05:27:29+01:00,-6.94818840118004,38.92886105584355
2000-01-12 05:27:39+01:00,-6.948187433724995,38.92887321684473
2000-01-12 05:27:49+01:00,-6.948169109359563,38.928939939424
2000-01-12 05:27:59+01:00,-6.948181642322786,38.92893980954289
2000-01-12 05:28:09+01:00,-6.948219300459159,38.92890089558883
2000-01-12 05:28:19+01:00,-6.948242440930706,38.92885554998069
2000-01-12 05:28:29+01:00,-6.948214920258617,38.92885027403884
2000-01-12 05:28:39+01:00,-6.948138480715786,38.92888109991907
2000-01-12 05:28:59+01:00,-6.948157710041427,38.92885658830184
2000-01-12 05:29:19+01:00,-6.948191171840034,38.92883438682784
2000-01-12 05:29:39+01:00,-6.948217764834043,38.92882902980165
2000-01-12 05:29:49+01:00,-6.948157530135561,38.928842674954765
2000-01-12 05:30:29+01:00,-6.948180710234584,38.92881666471528
2000-01-12 05:30:39+01:00,-6.948174791064413,38.928777129892126
2000-01-12 05:30:49+01:00,-6.948172481481293,38.92877830852256
2000-01-12 05:31:09+01:00,-6.948233071719987,38.92879627866724
2000-01-12 05:31:19+01:00,-6.948245438049316,38.92880394829839
2000-01-12 05:31:29+01:00,-6.948258723814398,38.92879552053002
2000-01-12 05:31:39+01:00,-6.948287315198468,38.92873785325093
2000-01-12 05:31:49+01:00,-6.948294859000734,38.92871917807897
2000-01-12 05:31:59+01:00,-6.9483580566726255,38.92873626500198
2000-01-12 05:32:09+01:00,-6.948377514628654,38.928698214119
2000-01-12 05:32:29+01:00,-6.948388828813695,38.92874989617244
2000-01-12 05:32:39+01:00,-6.948324366834436,38.928760881425774
2000-01-12 05:32:49+01:00,-6.948229691420502,38.928804228029946
2000-01-12 05:32:59+01:00,-6.948217698696568,38.92881518274339
2000-01-12 05:33:09+01:00,-6.948181953447419,38.92882289745685
2000-01-12 05:33:19+01:00,-6.948174109173181,38.92882102495106
2000-01-12 05:33:29+01:00,-6.948183781769679,38.92880460357036
2000-01-12 05:33:39+01:00,-6.948238974960891,38.92880892850751
2000-01-12 05:33:49+01:00,-6.948315070309335,38.92878027144214
2000-01-12 05:34:19+01:00,-6.948270151387806,38.9288264409708
2000-01-12 05:35:09+01:00,-6.948309348913984,38.92882695453602
2000-01-12 05:35:19+01:00,-6.948266901868677,38.92883438208117
2000-01-12 05:35:29+01:00,-6.948240973583899,38.92884012171997
2000-01-12 05:35:39+01:00,-6.948224619133958,38.92884655509823
2000-01-12 05:35:49+01:00,-6.948207242148425,38.92884550485894
2000-01-12 05:37:39+01:00,-6.94827568016978,38.92880218597193
2000-01-12 05:37:49+01:00,-6.94825749433626,38.92886019645151
2000-01-12 05:37:59+01:00,-6.948257797240097,38.92886951762891
2000-01-12 05:38:29+01:00,-6.948296110341143,38.92880595819058
